Name,Description,Lat,Lon
M 4.5 Java,2012 02 03,-8.561,111.597
M 4.5 Offshore El Salvador,2012 02 03,12.288,-88.665
M 4.5 Zambia,2012 02 03,-16.936,27.636
M 4.5 Costa Rica,2012 02 03,10.916,-85.795
M 4.5 Vanuatu,2012 02 03,-18.045,167.445
M 4.4 Vanuatu,2012 02 03,-18.01,167.22
M 4.4 Vanuatu,2012 02 03,-17.908,167.201
M 4.4 Vanuatu,2012 02 03,-18.049,167.521
M 4.4 Vanuatu,2012 02 03,-17.248,167.756
M 4.4 Vanuatu,2012 02 03,-17.679,167.316
M 4.4 Jujuy,2012 02 03,-23.495,-66.624
M 4.4 Near Coast Of Southern Peru,2012 02 03,-16.4,-72.67
M 4.4 Vanuatu,2012 02 03,-17.871,167.06
M 4.3 Off Coast Of Chiapas,2012 02 03,14.994,-94.124
M 4.3 Turkmenistan,2012 02 03,38.513,55.664
M 4.3 Vanuatu,2012 02 03,-17.724,167.321
M 4.3 Vanuatu,2012 02 03,-17.121,167.771
M 4.2 Tarapaca,2012 02 03,-19.279,-70.111
M 4.2 Fiji Region,2012 02 03,-18.528,-177.997
M 4.2 Vanuatu,2012 02 03,-17.355,167.107
M 4.2 Vanuatu,2012 02 03,-17.928,167.831
M 4.2 Near N Coast Of Papua,2012 02 03,-2.58,134.104
M 4.1 Cook Strait,2012 02 03,-40.356,173.395
M 4.1 Rat Islands,2012 02 03,51.871,178.295
M 4.1 Vanuatu,2012 02 03,-18.017,167.229
M 4 Off Coast Of Oregon,2012 02 03,43.303,-126.764
M 4 Offshore Chiapas,2012 02 03,14.73,-93.301
M 3.4 Virgin Islands Region,2012 02 03,19.235,-64.179
M 3 Central California,2012 02 03,36.233,-118.328
M 3 Andreanof Islands,2012 02 03,51.992,-172.783
M 2.7 Alaska Peninsula,2012 02 03,57.884,-156.326
M 2.6 Central Alaska,2012 02 03,62.247,-145.726
M 2.6 Island Of Hawaii,2012 02 03,19.393,-155.287
M 2.5 Southern Alaska,2012 02 03,60.031,-153.374
M 2.5 Fox Islands,2012 02 03,52.895,-169.776
M 2.5 Seattle-tacoma Area,2012 02 03,47.618,-122.481
M 2.1 Central California,2012 02 03,36.476,-121.052
M 5.8 Tonga,2012 02 04,-20.536,-174.035
M 5.6 Samar,2012 02 04,11.872,125.754
M 5.6 Vancouver Island,2012 02 04,48.887,-127.906
M 5.5 Owen Fracture Zone Region,2012 02 04,13.046,57.561
M 5.4 Central Mongolia,2012 02 04,42.291,105.61
M 5.4 Samar,2012 02 04,11.937,125.719
M 5.2 Vanuatu,2012 02 04,-17.086,167.81
M 5.1 Taiwan Region,2012 02 04,24.699,122.602
M 5.1 Central Mid-atlantic Ridge,2012 02 04,0.922,-26.746
M 5 Near East Coast Of Honshu,2012 02 04,37.343,141.869
M 5 Vanuatu,2012 02 04,-18.026,167.423
M 4.9 Samar,2012 02 04,12.015,125.766
M 4.9 Vanuatu,2012 02 04,-18.056,167.405
M 4.8 Samar,2012 02 04,11.898,125.761
M 4.8 Near East Coast Of Honshu,2012 02 04,40.291,142.17
M 4.8 Near The Coast Of Northern Iran,2012 02 04,37.695,49.716
M 4.8 Vancouver Island,2012 02 04,48.939,-127.64
M 4.8 Vanuatu,2012 02 04,-17.826,167.517
M 4.8 South Sandwich Islands Region,2012 02 04,-56.158,-27.353
M 4.7 Samar,2012 02 04,11.992,125.946
M 4.7 Samar,2012 02 04,12.135,125.787
M 4.7 Minahasa,2012 02 04,0.217,121.763
M 4.7 Kepulauan Talaud,2012 02 04,3.847,126.877
M 4.7 Samar,2012 02 04,11.63,125.493
M 4.7 Hindu Kush Region,2012 02 04,36.518,70.688
M 4.7 Philippine Islands Region,2012 02 04,11.971,126.018
M 4.7 Near East Coast Of Honshu,2012 02 04,36.273,140.73
M 4.6 Southeast Indian Ridge,2012 02 04,-48.179,99.525
M 4.6 Santa Cruz Islands,2012 02 04,-11.757,166.563
M 4.6 South Sandwich Islands Region,2012 02 04,-60.684,-24.994
M 4.6 Samar,2012 02 04,11.86,125.858
M 4.6 Volcano Islands,2012 02 04,22.952,142.95
M 4.6 Central East Pacific Rise,2012 02 04,-4.607,-105.181
M 4.6 Vanuatu,2012 02 04,-17.733,167.166
M 4.6 Izu Islands,2012 02 04,29.125,141.785
M 4.5 Vanuatu,2012 02 04,-17.634,167.255
M 4.5 Kermadec Islands Region,2012 02 04,-29.391,-176.58
M 4.4 Vanuatu,2012 02 04,-18.198,167.607
M 4.4 Lake Baykal Region,2012 02 04,53.235,108.385
M 4.4 Offshore El Salvador,2012 02 04,13.25,-89.26
M 4.4 Vanuatu,2012 02 04,-18.035,167.279
M 4.3 Azerbaijan,2012 02 04,38.618,48.778
M 4.3 Off Coast Of Oregon,2012 02 04,43.222,-126.459
M 4.3 Andreanof Islands,2012 02 04,52.209,-175.697
M 4.2 Northwest Of Kuril Islands,2012 02 04,51.697,152.935
M 4.2 Offshore Araucania,2012 02 04,-38.551,-74.433
M 4.2 Near East Coast Of Honshu,2012 02 04,36.145,140.25
M 4.2 Mauritius - Reunion Region,2012 02 04,-20.263,66.535
M 4.2 South Sandwich Islands Region,2012 02 04,-56.153,-27.329
M 4.2 Tonga,2012 02 04,-16.669,-173.614
M 4.1 Offshore Oaxaca,2012 02 04,15.494,-96.219
M 4.1 Ryukyu Islands,2012 02 04,27.448,127.799
M 4.1 North Island Of New Zealand,2012 02 04,-37.722,176.331
M 4 Tonga,2012 02 04,-15.04,-173.579
M 3.7 Utah,2012 02 04,40.02,-111.53
M 3.2 Puerto Rico Region,2012 02 04,19.042,-66.691
M 3.2 Alaska Peninsula,2012 02 04,58.911,-154.581
M 3.2 Fox Islands,2012 02 04,52.919,-170.76
M 3.1 San Juan Urban Area,2012 02 04,18.469,-66.089
M 3 Southern Texas,2012 02 04,28.845,-98.202
M 2.8 Wyoming,2012 02 04,43.749,-110.923
M 2.8 Seattle-tacoma Area,2012 02 04,47.318,-122.349
M 2.8 Northern Alaska,2012 02 04,67.29,-145.837
M 2.6 Unimak Island Region,2012 02 04,53.796,-164.267
M 2.6 Off Coast Of Oregon,2012 02 04,42.845,-127.997
M 2.4 Central California,2012 02 04,36.224,-118.322
M 6.1 Vanuatu,2012 02 05,-18.894,168.917
M 6.1 Vanuatu,2012 02 05,-17.948,167.226
M 5.2 Kepulauan Kai,2012 02 05,-5.489,133.949
M 5.2 Kyrgyzstan,2012 02 05,41.437,74.784
M 5.1 Fiji Region,2012 02 05,-20.423,-177.987
M 5 Southern Iran,2012 02 05,28.59,51.488
M 4.9 Vanuatu,2012 02 05,-17.455,167.185
M 4.9 Vanuatu,2012 02 05,-17.42,167.207
M 4.9 Offshore Chiapas,2012 02 05,14.49,-93.346
M 4.9 Vanuatu,2012 02 05,-18.068,167.396
M 4.8 Offshore El Salvador,2012 02 05,13.314,-89.015
M 4.8 Southwest Of Sumatra,2012 02 05,-4.801,100.69
M 4.8 Guerrero,2012 02 05,18.509,-101.296
M 4.8 Vanuatu,2012 02 05,-17.983,167.401
M 4.8 Vanuatu,2012 02 05,-17.778,167.168
M 4.7 Kepulauan Talaud,2012 02 05,3.092,126.866
M 4.7 Offshore Bio-bio,2012 02 05,-36.69,-73.243
M 4.7 Vanuatu,2012 02 05,-17.607,167.338
M 4.7 Fiji Region,2012 02 05,-21.626,-179.385
M 4.7 Mariana Islands Region,2012 02 05,12.612,142.503
M 4.7 Molucca Sea,2012 02 05,2.973,126.336
M 4.7 Mindanao,2012 02 05,5.863,124.121
M 4.7 Southern Peru,2012 02 05,-15.62,-70.664
M 4.7 Near East Coast Of Honshu,2012 02 05,36.483,140.671
M 4.6 Vanuatu,2012 02 05,-17.483,167.235
M 4.6 Vanuatu,2012 02 05,-17.899,167.47
M 4.6 Near East Coast Of Honshu,2012 02 05,38.469,142.437
M 4.6 Solomon Islands,2012 02 05,-8.275,156.408
M 4.6 Vanuatu,2012 02 05,-17.695,167.242
M 4.5 Off W Coast Of Northern Sumatra,2012 02 05,2.361,93.056
M 4.5 Taiwan Region,2012 02 05,22.381,121.159
M 4.5 Near East Coast Of Kamchatka,2012 02 05,56.454,161.411
M 4.5 Kepulauan Kai,2012 02 05,-5.532,133.896
M 4.4 Vanuatu,2012 02 05,-17.485,167.243
M 4.4 Vanuatu,2012 02 05,-17.444,167.494
M 4.4 Java,2012 02 05,-7.966,108.276
M 4.3 Guam Region,2012 02 05,12.124,143.693
M 4.3 Arabian Sea,2012 02 05,18.116,63.721
M 4.3 Vanuatu,2012 02 05,-18.016,167.343
M 4.3 Vanuatu,2012 02 05,-18.071,167.498
M 4.2 Guerrero,2012 02 05,18.393,-101.444
M 4.2 Vanuatu,2012 02 05,-17.642,167.491
M 4.2 Vanuatu,2012 02 05,-18.064,167.504
M 4.2 Offshore Chiapas,2012 02 05,14.42,-93.154
M 4.2 Arabian Sea,2012 02 05,18.037,63.731
M 4.1 New Britain Region,2012 02 05,-6.398,149.802
M 4.1 Off Coast Of Chiapas,2012 02 05,14.626,-94.253
M 4.1 Vanuatu,2012 02 05,-18.034,167.418
M 4 Tajikistan,2012 02 05,37.331,72.218
M 4 Off East Coast Of Honshu,2012 02 05,37.139,144.671
M 4 Vanuatu,2012 02 05,-18.006,167.433
M 4 Vanuatu,2012 02 05,-17.69,167.355
M 3.4 Fox Islands,2012 02 05,52.333,-166.764
M 3 South Of Alaska,2012 02 05,52.398,-163.315
M 3 Dominican Republic Region,2012 02 05,18.859,-67.87
M 2.9 Andreanof Islands,2012 02 05,51.248,-174.756
M 2.8 Puerto Rico Region,2012 02 05,18.869,-67.63
M 2.7 Fox Islands,2012 02 05,53.61,-165.057
M 2.7 Andreanof Islands,2012 02 05,51.891,-177.359
M 2.6 Puerto Rico,2012 02 05,17.96,-66.873
M 2.5 Oregon,2012 02 05,45.124,-120.95
M 2.5 Fox Islands,2012 02 05,52.499,-166.882
M 6.7 Negros- Cebu Reg,2012 02 06,9.999,123.206
M 6 Negros- Cebu Reg,2012 02 06,9.885,123.095
M 5.8 Negros- Cebu Reg,2012 02 06,9.821,123.08
M 5.6 Negros- Cebu Reg,2012 02 06,10.092,123.227
M 5.3 Negros- Cebu Reg,2012 02 06,9.85,123.108
M 5 Negros- Cebu Reg,2012 02 06,10.019,123.356
M 4.8 Negros- Cebu Reg,2012 02 06,9.924,123.231
M 4.8 Nicaragua,2012 02 06,11.313,-85.444
M 4.8 Andaman Islands,2012 02 06,13.645,93.027
M 4.7 Vanuatu,2012 02 06,-17.691,167.294
M 4.7 Negros- Cebu Reg,2012 02 06,9.757,123.368
M 4.7 Vanuatu,2012 02 06,-17.777,167.419
M 4.6 Negros- Cebu Reg,2012 02 06,9.898,123.302
M 4.5 Vanuatu,2012 02 06,-17.638,167.312
M 4.5 Negros- Cebu Reg,2012 02 06,9.898,123.126
M 4.5 Negros- Cebu Reg,2012 02 06,9.964,123.461
M 4.5 Tonga Region,2012 02 06,-22.695,-175.213
M 4.5 Negros- Cebu Reg,2012 02 06,9.971,123.27
M 4.5 Negros- Cebu Reg,2012 02 06,9.94,123.23
M 4.5 Potosi,2012 02 06,-21.918,-66.905
M 4.5 Near East Coast Of Honshu,2012 02 06,36.618,141.205
M 4.4 Halmahera,2012 02 06,1.687,127.55
M 4.4 Southeast Of Ryukyu Islands,2012 02 06,26.436,130.255
M 4.4 Honduras,2012 02 06,14.835,-87.544
M 4.4 Carlsberg Ridge,2012 02 06,1.252,67.229
M 4.4 Negros- Cebu Reg,2012 02 06,10.065,123.417
M 4.3 Negros- Cebu Reg,2012 02 06,10.052,123.396
M 4.3 Samar,2012 02 06,11.931,125.867
M 4.3 Vanuatu,2012 02 06,-17.523,167.591
M 4.3 Negros- Cebu Reg,2012 02 06,10.085,123.475
M 4.3 Bonin Islands,2012 02 06,28.409,139.996
M 4.3 Southwest Indian Ridge,2012 02 06,-29.08,61.244
M 4.2 Vanuatu,2012 02 06,-18.034,167.706
M 4.2 Near East Coast Of Honshu,2012 02 06,37.756,141.629
M 4.1 Oaxaca,2012 02 06,17.01,-94.746
M 4 Off East Coast Of Honshu,2012 02 06,39.19,143.229
M 3.6 Southern Alaska,2012 02 06,60.1,-152.82
M 3.5 Northern Alaska,2012 02 06,67.564,-149.688
M 3.5 Virgin Islands Region,2012 02 06,19.339,-64.56
M 3.2 Alaska Peninsula,2012 02 06,55.744,-157.877
M 3 Fox Islands,2012 02 06,52.378,-167.692
M 2.9 Northern Alaska,2012 02 06,66.367,-148.304
M 2.8 Central California,2012 02 06,36.829,-121.558
M 2.7 New Mexico,2012 02 06,32.092,-104.909
M 2.7 South Of Alaska,2012 02 06,53.28,-161.97
M 2.7 Southern Alaska,2012 02 06,59.801,-152.665
M 2.7 Southern Alaska,2012 02 06,61.008,-146.534
M 2.7 Fox Islands,2012 02 06,52.815,-169.604
M 2.7 Fox Islands,2012 02 06,52.406,-167.661
M 2.6 Andreanof Islands,2012 02 06,51.669,-176.195
M 2.6 Fox Islands,2012 02 06,52.911,-166.591
M 1.6 South Carolina,2012 02 06,32.97,-80.151
M 5.3 Negros- Cebu Reg,2012 02 07,10.194,123.42
M 5.2 Svalbard Region,2012 02 07,76.848,7.323
M 5 Negros- Cebu Reg,2012 02 07,10.108,123.595
M 5 Hokkaido,2012 02 07,45.559,142.219
M 5 Babuyan Isl Region,2012 02 07,19.684,121.5
M 4.9 Gulf Of Aden,2012 02 07,12.737,48.711
M 4.9 Off Coast Of Bio-bio,2012 02 07,-37.902,-74.974
M 4.9 Negros- Cebu Reg,2012 02 07,10.164,123.38
M 4.9 Negros- Cebu Reg,2012 02 07,10.075,123.427
M 4.8 Babuyan Isl Region,2012 02 07,19.779,121.526
M 4.8 Negros- Cebu Reg,2012 02 07,9.921,123.292
M 4.7 Peru-ecuador Border Region,2012 02 07,-3.608,-77.343
M 4.7 Near East Coast Of Honshu,2012 02 07,35.717,140.086
M 4.7 Savu Sea,2012 02 07,-9.744,122.361
M 4.7 Kermadec Islands Region,2012 02 07,-29.639,-176.326
M 4.7 Banda Sea,2012 02 07,-6.603,129.527
M 4.7 Negros- Cebu Reg,2012 02 07,10.397,123.139
M 4.6 Solomon Islands,2012 02 07,-7.521,155.82
M 4.6 Vanuatu,2012 02 07,-17.947,167.423
M 4.6 Fiji Region,2012 02 07,-18.497,176.131
M 4.6 Negros- Cebu Reg,2012 02 07,9.98,123.162
M 4.6 Offshore Chiapas,2012 02 07,14.782,-93.18
M 4.5 Kepulauan Barat Daya,2012 02 07,-7.003,126.499
M 4.5 Honduras,2012 02 07,14.794,-87.561
M 4.4 Offshore Chiapas,2012 02 07,14.78,-93.23
M 4.4 North Island Of New Zealand,2012 02 07,-38.938,174.966
M 4.4 Off East Coast Of Honshu,2012 02 07,37.801,143.373
M 4.4 Near Coast Of Southern Peru,2012 02 07,-16.644,-72.657
M 4.4 Offshore El Salvador,2012 02 07,13.284,-89.259
M 4.2 North Island Of New Zealand,2012 02 07,-37.581,176.846
M 4.2 Offshore Oaxaca,2012 02 07,16.189,-94.998
M 4.1 Oaxaca,2012 02 07,16.633,-94.506
M 4.1 Sulawesi,2012 02 07,-3.554,123.317
M 4.1 Negros- Cebu Reg,2012 02 07,9.906,123.227
M 4.1 Oaxaca,2012 02 07,16.746,-94.343
M 4 Atacama,2012 02 07,-28.51,-70.829
M 3.4 Off Coast Of Oregon,2012 02 07,43.315,-126.794
M 3.3 Oklahoma,2012 02 07,35.395,-96.524
M 3.2 Off Coast Of Oregon,2012 02 07,42.984,-126.362
M 3.2 Virgin Islands Region,2012 02 07,18.757,-64.325
M 3.1 Fox Islands,2012 02 07,52.758,-166.599
M 3 Puerto Rico Region,2012 02 07,18.574,-66.803
M 2.8 Virgin Islands Region,2012 02 07,18.735,-64.8
M 2.7 Alaska Peninsula,2012 02 07,54.393,-161.418
M 2.6 South Of Alaska,2012 02 07,52.679,-163.707
M 2.5 Southeastern Missouri,2012 02 07,37.2,-90.316
M 2.5 Southern Alaska,2012 02 07,59.872,-153.107
M 2.5 Central Alaska,2012 02 07,63.357,-149.203
M 2.2 Central California,2012 02 07,35.243,-120.527
M 5.4 Near West Coast Of Honshu,2012 02 08,37.858,137.999
M 5.3 Negros- Cebu Reg,2012 02 08,10.249,123.43
M 5.3 Kermadec Islands,2012 02 08,-29.455,-177.409
M 5.2 Near Coast Of Ecuador,2012 02 08,0.658,-79.258
M 5.1 Minahasa,2012 02 08,-0.462,119.951
M 5.1 Off Coast Of Chiapas,2012 02 08,14.682,-94.427
M 5 Negros- Cebu Reg,2012 02 08,9.839,123.183
M 4.9 Near Islands,2012 02 08,51.104,174.861
M 4.9 Southern Mid-atlantic Ridge,2012 02 08,-31.109,-13.39
M 4.7 Negros- Cebu Reg,2012 02 08,10.108,123.294
M 4.7 Near N Coast Of Papua,2012 02 08,-0.752,133.019
M 4.7 Fiji Region,2012 02 08,-20.124,-177.445
M 4.7 Bougainville Region,2012 02 08,-7.606,154.909
M 4.7 Off East Coast Of Honshu,2012 02 08,38.26,144.726
M 4.6 Vanuatu,2012 02 08,-17.974,167.526
M 4.6 Off Coast Of Chiapas,2012 02 08,14.669,-94.448
M 4.6 Hokkaido,2012 02 08,41.275,140.265
M 4.6 Costa Rica,2012 02 08,10.726,-85.92
M 4.6 Off Coast Of Chiapas,2012 02 08,14.672,-94.402
M 4.5 Mindanao,2012 02 08,5.827,126.571
M 4.5 Costa Rica,2012 02 08,10.657,-85.933
M 4.5 Vanuatu,2012 02 08,-15.012,168.063
M 4.4 Martinique Region,2012 02 08,14.989,-60.736
M 4.4 Off E. Coast Of N. Island,2012 02 08,-37.467,179.948
M 4.4 Hokkaido,2012 02 08,43.642,145.428
M 4.4 North Island Of New Zealand,2012 02 08,-37.426,176.567
M 4.3 Eastern Sichuan,2012 02 08,30.85,103.365
M 4.3 South Island Of New Zealand,2012 02 08,-43.645,172.859
M 4.2 San Juan,2012 02 08,-31.685,-68.349
M 4.2 South Island Of New Zealand,2012 02 08,-43.651,172.852
M 4.2 South Island Of New Zealand,2012 02 08,-43.619,172.794
M 4.2 Western Turkey,2012 02 08,39.231,27.85
M 4 Offshore Guatemala,2012 02 08,13.735,-91.035
M 3.9 Colombia,2012 02 08,5.333,-74.586
M 3.4 Nevada,2012 02 08,40.028,-118.822
M 3.1 Andreanof Islands,2012 02 08,51.593,-173.505
M 3.1 Puerto Rico Region,2012 02 08,18.859,-67.64
M 2.9 Puerto Rico Region,2012 02 08,19.205,-67.093
M 2.8 Puerto Rico Region,2012 02 08,17.932,-66.867
M 2.8 Oklahoma,2012 02 08,35.578,-97.286
M 2.8 Puerto Rico Region,2012 02 08,18.938,-67.56
M 2.7 Unimak Island Region,2012 02 08,54.01,-163.726
M 2.6 Central Alaska,2012 02 08,63.561,-147.756
M 2.6 Alaska Peninsula,2012 02 08,58.498,-156.212
M 2.6 Central Alaska,2012 02 08,64.4,-159.297
M 2.5 Oklahoma,2012 02 08,35.538,-96.741
M 2.5 Fox Islands,2012 02 08,53.899,-166.543
M 2.3 Ontario-quebec Bord Reg.,2012 02 08,45.573,-75.215
M 5.9 Macquarie Island Region,2012 02 09,-58.312,157.837
M 5.5 South Sandwich Islands Region,2012 02 09,-56.383,-25.816
M 5.4 Bougainville Region,2012 02 09,-6.987,155.72
M 5.1 Seram,2012 02 09,-3.252,130.789
M 5.1 Seram,2012 02 09,-3.339,130.694
M 5.1 Crozet Islands Region,2012 02 09,-41.065,44.526
M 5.1 Papua Region,2012 02 09,-1.755,140.72
M 5.1 Northern Xinjiang,2012 02 09,44.742,92.985
M 5.1 Uttaranchal,2012 02 09,30.986,78.282
M 5.1 Macquarie Island Region,2012 02 09,-58.307,158.057
M 5 Vanuatu,2012 02 09,-15.325,167.545
M 4.9 South Of Kermadec Islands,2012 02 09,-34.209,179.46
M 4.9 Tonga,2012 02 09,-15.343,-173.403
M 4.9 Solomon Islands,2012 02 09,-10.763,162.655
M 4.8 Kyushu,2012 02 09,31.506,131.497
M 4.8 Near Coast Of Libya,2012 02 09,32.891,21.203
M 4.8 Eastern Honshu,2012 02 09,38.418,140.617
M 4.7 South Sandwich Islands Region,2012 02 09,-59.835,-26.794
M 4.7 South Of Fiji Islands,2012 02 09,-26.421,-177.288
M 4.6 Alaska Peninsula,2012 02 09,54.658,-161.418
M 4.6 Off East Coast Of Honshu,2012 02 09,35.529,143.06
M 4.6 Taiwan,2012 02 09,23.826,121.945
M 4.6 Oaxaca,2012 02 09,16.069,-97.191
M 4.6 Southeast Of Loyalty Islands,2012 02 09,-22.239,170.494
M 4.5 Off E. Coast Of N. Island,2012 02 09,-35.777,178.34
M 4.5 Carlsberg Ridge,2012 02 09,-0.973,67.719
M 4.4 Southwestern Siberia,2012 02 09,54.362,86.117
M 4.3 Kepulauan Sangihe,2012 02 09,3.622,125.671
M 4.3 Off Coast Of Chiapas,2012 02 09,14.85,-94.25
M 4.2 Mariana Islands Region,2012 02 09,21.365,146.114
M 4 Off E. Coast Of N. Island,2012 02 09,-35.454,178.671
M 3.5 Andreanof Islands,2012 02 09,51.621,-178.544
M 3.5 Central Alaska,2012 02 09,62.276,-148.423
M 3 South Of Alaska,2012 02 09,52.765,-163.305
M 3 Fox Islands,2012 02 09,51.958,-171.554
M 3 Central California,2012 02 09,36.824,-121.551
M 3 Off Coast Of Northern California,2012 02 09,40.34,-125.8
M 2.9 South Of Alaska,2012 02 09,54.907,-159.998
M 2.9 Puerto Rico Region,2012 02 09,18.655,-66.717
M 2.9 Southern Alaska,2012 02 09,61.301,-150.982
M 2.8 Puerto Rico Region,2012 02 09,18.284,-65.357
M 2.8 South Of Alaska,2012 02 09,52.723,-163.125
M 2.7 Andreanof Islands,2012 02 09,51.146,-176.214
M 2.7 Island Of Hawaii,2012 02 09,19.764,-155.41
M 2.6 Andreanof Islands,2012 02 09,51.102,-176.401
M 2.6 South Of Alaska,2012 02 09,52.861,-163.258
M 2.6 Kodiak Island Region,2012 02 09,57.729,-154.152
M 2.5 South Of Aleutian Islands,2012 02 09,52.376,-165.922
M 2.3 Southern California,2012 02 09,33.659,-116.763
M 5.9 Fiji Region,2012 02 10,-17.968,-178.549
M 5.7 Near N Coast Of Papua,2012 02 10,-0.324,132.691
M 5.2 Near N Coast Of Papua,2012 02 10,-0.266,132.794
M 4.9 Coquimbo,2012 02 10,-30.791,-71.304
M 4.9 Fox Islands,2012 02 10,51.815,-171.299
M 4.9 Kermadec Islands,2012 02 10,-30.124,-177.269
M 4.8 Halmahera,2012 02 10,1.393,127.05
M 4.8 Assam - Nagaland Region,2012 02 10,26.146,94.253
M 4.7 Northern Iran,2012 02 10,35.59,52.42
M 4.7 Northern Xinjiang,2012 02 10,44.271,83.773
M 4.7 Guam Region,2012 02 10,13.738,145.009
M 4.7 Mindoro,2012 02 10,13.777,120.664
M 4.6 Fox Islands,2012 02 10,51.982,-171.295
M 4.6 Fox Islands,2012 02 10,52.041,-171.345
M 4.5 Near East Coast Of Honshu,2012 02 10,39.188,142.691
M 4.5 Kepulauan Babar,2012 02 10,-7.148,129.885
M 4.4 Near East Coast Of Honshu,2012 02 10,36.718,140.597
M 4.4 Vanuatu,2012 02 10,-17.938,167.405
M 4.4 Vanuatu,2012 02 10,-17.704,167.333
M 4.4 New Ireland Region,2012 02 10,-5.003,153.55
M 4.4 Virgin Islands Region,2012 02 10,19.27,-64.88
M 4.4 Mindanao,2012 02 10,7.567,124.781
M 4.4 Volcano Islands,2012 02 10,24.224,142.921
M 4.3 Off East Coast Of Honshu,2012 02 10,37.152,143.857
M 4.3 Offshore Guerrero,2012 02 10,16.527,-99.373
M 4.3 Assam - Nagaland Region,2012 02 10,26.046,94.248
M 4.2 Vanuatu,2012 02 10,-17.344,167.396
M 4.1 Sunda Strait,2012 02 10,-6.112,105.002
M 4.1 Vanuatu,2012 02 10,-17.512,167.166
M 4.1 Vanuatu,2012 02 10,-17.382,167.467
M 4.1 Coquimbo,2012 02 10,-30.735,-71.222
M 4.1 Oaxaca,2012 02 10,17.166,-94.482
M 4 Nias Region,2012 02 10,0.008,97.345
M 4 South Island Of New Zealand,2012 02 10,-43.54,172.813
M 4 Greenland Sea,2012 02 10,73.29,7.427
M 3.6 Fox Islands,2012 02 10,52.115,-171.313
M 3.5 Southern Alaska,2012 02 10,59.798,-153.36
M 3.5 Fox Islands,2012 02 10,51.98,-171.292
M 3.4 Rat Islands,2012 02 10,51.368,179.808
M 3.4 Fox Islands,2012 02 10,51.84,-171.216
M 3.2 Dominican Republic,2012 02 10,18.865,-68.868
M 3.2 Fox Islands,2012 02 10,51.978,-171.329
M 3.1 Nevada,2012 02 10,41.336,-119.982
M 2.9 Baja California,2012 02 10,32.234,-115.273
M 2.8 Kodiak Island Region,2012 02 10,56.762,-154.17
M 2.8 Andreanof Islands,2012 02 10,51.499,-178.544
M 2.7 Nevada,2012 02 10,39.905,-117.062
M 2.7 Northern Alaska,2012 02 10,66.332,-163.21
M 2.6 Southern Alaska,2012 02 10,59.887,-152.828
M 2.5 Southern Alaska,2012 02 10,59.761,-153.507
M 2.4 Greater Los Angeles Area,2012 02 10,33.852,-117.772
M 2.1 Northern California,2012 02 10,38.971,-122.696
M 5.6 Offshore Bio-bio,2012 02 11,-37.456,-73.884
M 5.5 Molucca Sea,2012 02 11,-0.978,126.853
M 5.1 Fiji Region,2012 02 11,-20.991,-176.113
M 5.1 Solomon Islands,2012 02 11,-9.954,160.274
M 5 Negros- Cebu Reg,2012 02 11,10.071,123.264
M 4.9 Chagos Archipelago Region,2012 02 11,-3.401,68.257
M 4.9 Near East Coast Of Honshu,2012 02 11,38.692,142.054
M 4.8 Kuril Islands,2012 02 11,46.664,152.563
M 4.8 Chagos Archipelago Region,2012 02 11,-3.45,68.332
M 4.7 Eastern Honshu,2012 02 11,36.008,139.51
M 4.7 Northern Peru,2012 02 11,-6.361,-76.491
M 4.7 Negros- Cebu Reg,2012 02 11,10.11,123.182
M 4.7 Chagos Archipelago Region,2012 02 11,-3.468,68.316
M 4.7 Costa Rica,2012 02 11,9.167,-83.997
M 4.6 Barbados Region,2012 02 11,12.443,-60.219
M 4.6 South Of Kermadec Islands,2012 02 11,-34.331,-178.449
M 4.4 Papua,2012 02 11,-3.492,135.455
M 4.4 Mindanao,2012 02 11,7.712,124.871
M 4.3 Sucre,2012 02 11,10.69,-62.49
M 4.3 Near N Coast Of Papua,2012 02 11,-0.274,132.525
M 4.3 Offshore Bio-bio,2012 02 11,-37.443,-73.862
M 4.3 Kermadec Islands Region,2012 02 11,-31.965,-178.253
M 4.2 Offshore Sucre,2012 02 11,10.72,-62.31
M 4.2 Kamchatka Peninsula,2012 02 11,54.287,158.298
M 4.2 Switzerland,2012 02 11,47.146,8.55
M 4.1 Near Coast Of Central Peru,2012 02 11,-13.264,-76.714
M 4 Southwestern Siberia,2012 02 11,52.013,95.457
M 4 Bio-bio,2012 02 11,-36.851,-72.86
M 4 Kepulauan Sula,2012 02 11,-1.03,126.69
M 4 North Island Of New Zealand,2012 02 11,-39.643,174.369
M 3 Southern California,2012 02 11,33.203,-115.552
M 2.9 Puerto Rico Region,2012 02 11,18.209,-65.348
M 2.9 Puerto Rico Region,2012 02 11,18.893,-66.826
M 2.7 Alaska Peninsula,2012 02 11,54.119,-162.381
M 2.6 Alaska Peninsula,2012 02 11,56.41,-157.096
M 2.5 Southern Alaska,2012 02 11,60.053,-152.795
M 2.1 Central California,2012 02 11,35.222,-120.482
M 5.2 Off East Coast Of Honshu,2012 02 12,38.529,144.252
M 5 Near Coast Of Southern Peru,2012 02 12,-15.64,-74.157
M 5 Ascension Island Region,2012 02 12,-7.074,-13.051
M 4.9 South Sandwich Islands Region,2012 02 12,-58.316,-25.732
M 4.8 Crozet Islands Region,2012 02 12,-41.043,44.456
