Name,Description,Lat,Lon
M 4.9 Guam Region,2012 03 26,12.542,144.887
M 4.9 Banda Sea,2012 03 26,-4.13,130.27
M 4.9 Southeast Of Loyalty Islands,2012 03 27,-22.151,170.506
M 4.9 New Ireland Region,2012 03 27,-5.076,153.533
M 4.9 Near East Coast Of Honshu,2012 03 28,39.725,142.321
M 4.9 Tonga Region,2012 03 29,-18.135,-172.542
M 4.9 South Of Fiji Islands,2012 03 29,-23.769,-177.433
M 4.9 Tonga Region,2012 03 29,-17.549,-172.831
M 4.9 Vanuatu,2012 03 30,-14.799,167.434
M 4.9 Greenland Sea,2012 03 30,79.938,1.027
M 4.9 Tonga,2012 03 30,-21.279,-174.568
M 4.9 North Island Of New Zealand,2012 03 30,-40.931,175.416
M 4.9 Ryukyu Islands,2012 03 30,24.34,126.505
M 4.9 South Sandwich Islands Region,2012 03 30,-54.818,-29.064
M 4.9 Hindu Kush Region,2012 03 31,36.496,71.287
M 4.9 Northern Sumatra,2012 03 31,5.411,94.567
M 4.9 Vanuatu,2012 03 31,-18.326,168.152
M 4.9 Guam Region,2012 03 31,12.246,144.113
M 4.9 Guam Region,2012 03 31,12.344,144.127
M 4.9 Antofagasta,2012 04 01,-23.045,-69.025
M 4.9 Tonga,2012 04 01,-19.988,-174.049
M 4.9 Coquimbo,2012 04 01,-31.908,-71.322
M 4.9 Oaxaca,2012 04 02,16.323,-98.535
M 4.9 Near East Coast Of Honshu,2012 04 02,38.871,142.099
M 4.9 Near East Coast Of Honshu,2012 04 03,40.329,142.373
M 4.9 Central Mid-atlantic Ridge,2012 04 04,7.414,-34.586
M 4.9 Luzon,2012 04 04,14.065,120.676
M 4.9 Samar,2012 04 05,11.331,125.493
M 4.9 Northern Sumatra,2012 04 06,2.005,97.879
M 4.9 Off Coast Of Araucania,2012 04 06,-38.226,-75.019
M 4.9 Offshore Chiapas,2012 04 06,14.721,-93.284
M 4.9 Southern Mid-atlantic Ridge,2012 04 06,-22.75,-12.764
M 4.9 North Of Ascension Island,2012 04 10,-1.766,-16.447
M 4.9 Solomon Islands,2012 04 10,-7.046,155.073
M 4.9 Southern Mid-atlantic Ridge,2012 04 11,-16.877,-14.397
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,1.977,93.337
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,1.418,92.145
M 4.9 North Indian Ocean,2012 04 11,1.142,91.902
M 4.9 North Indian Ocean,2012 04 11,0.564,91.882
M 4.9 North Indian Ocean,2012 04 11,1.627,91.786
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.533,90.201
M 4.9 North Indian Ocean,2012 04 11,1.355,91.541
M 4.9 Southern Mid-atlantic Ridge,2012 04 11,-45.157,-14.888
M 4.9 North Indian Ocean,2012 04 11,0.088,91.917
M 4.9 South Of Java,2012 04 11,-10.559,113.731
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.668,90.249
M 4.9 North Indian Ocean,2012 04 11,3.355,89.848
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.2,92.612
M 4.9 Near East Coast Of Honshu,2012 04 11,39.503,142.075
M 4.9 North Indian Ocean,2012 04 11,1.843,90.928
M 4.9 Off W Coast Of Northern Sumatra,2012 04 11,2.534,90.195
M 4.9 North Indian Ocean,2012 04 12,1.333,91.555
M 4.9 North Indian Ocean,2012 04 12,1.152,91.972
M 4.9 Off W Coast Of Northern Sumatra,2012 04 12,2.338,91.866
M 4.9 Gulf Of California,2012 04 12,28.723,-113.146
M 4.9 Gulf Of California,2012 04 12,28.714,-113.07
M 4.9 Southern Sumatra,2012 04 12,-5.899,103.429
M 4.9 Java,2012 04 12,-7.598,107.114
M 4.9 Off W Coast Of Northern Sumatra,2012 04 12,0.897,92.766
M 4.9 Near East Coast Of Honshu,2012 04 13,36.966,141.311
M 4.9 North Indian Ocean,2012 04 13,3.398,89.943
M 4.9 Near East Coast Of Honshu,2012 04 14,36.814,141.072
M 4.9 Vanuatu,2012 04 14,-14.251,166.645
M 4.9 Western Sichuan,2012 04 14,29.318,100.088
M 4.9 Southeast Of Ryukyu Islands,2012 04 15,24.986,127.053
M 4.9 North Indian Ocean,2012 04 15,1.118,91.804
M 4.9 North Indian Ocean,2012 04 15,1.882,90.896
M 4.9 Vanuatu,2012 04 16,-18.961,169.057
M 4.9 Mid-indian Ridge,2012 04 17,-20.308,67.939
M 4.9 Valparaiso,2012 04 17,-32.553,-71.366
M 4.9 Off W Coast Of Northern Sumatra,2012 04 17,3.747,92.7
M 4.9 Solomon Islands,2012 04 18,-7.443,156.818
M 4.9 Volcano Islands,2012 04 19,25.513,142.662
M 4.9 Central Peru,2012 04 19,-14.949,-71.721
M 4.9 Iran-iraq Border Region,2012 04 20,32.465,47.065
M 4.9 Iran-iraq Border Region,2012 04 21,32.422,47.091
M 4.9 Kermadec Islands Region,2012 04 21,-29.664,-176.207
M 4.9 South Of Kermadec Islands,2012 04 22,-32.844,179.867
M 4.9 South Of Kermadec Islands,2012 04 24,-32.704,-178.561
M 4.9 Solomon Islands,2012 04 24,-7.152,155.056
M 4.9 Fiji Region,2012 04 24,-17.727,-178.653
M 4.9 Off Coast Of Aisen,2012 04 25,-44.721,-79.388
M 4.9 Samar,2012 04 25,11.97,125.624
M 4.9 Fiji Region,2012 04 25,-20.314,-177.713
M 4.9 Tonga Region,2012 04 26,-23.814,-175.994
M 4.9 Off East Coast Of Honshu,2012 04 27,39.875,143.029
M 4.9 Vancouver Island,2012 04 27,50.494,-130.064
M 4.9 South Of Tonga,2012 04 27,-24.219,-175.904
M 4.9 New Britain Region,2012 04 27,-5.345,152.087
M 4.9 Prince Edward Islands Region,2012 04 27,-41.09,43.47
M 4.9 New Britain Region,2012 04 28,-5.298,152.063
M 4.9 Off W Coast Of Northern Sumatra,2012 04 29,1.911,93.73
M 4.9 Volcano Islands,2012 04 29,25.534,142.653
M 4.9 Tonga,2012 04 30,-20.958,-175.734
M 4.9 Tonga Region,2012 04 30,-23.89,-175.856
M 4.9 South Of Fiji Islands,2012 05 01,-26.826,-177.174
M 4.9 South Of Tonga,2012 05 01,-24.881,-175.901
M 4.9 Near The Coast Of Western Turkey,2012 05 01,38.657,26.655
M 4.9 Kermadec Islands Region,2012 05 01,-31.248,-178.073
M 4.9 New Britain Region,2012 05 02,-5.404,152.023
M 4.9 Nicobar Islands,2012 05 02,8.88,93.821
M 4.9 South Of Fiji Islands,2012 05 02,-24.195,-176.176
M 4.9 Andaman Islands,2012 05 03,10.1,93.101
M 4.9 Nicobar Islands,2012 05 03,8.929,93.903
M 4.9 Off W Coast Of Northern Sumatra,2012 05 03,2.637,94.47
M 4.9 South Of Fiji Islands,2012 05 04,-24.691,-177.098
M 4.9 Southeast Of Easter Island,2012 05 05,-41.217,-91.177
M 4.9 North Indian Ocean,2012 05 05,4.812,87.907
M 4.9 Northern Mid-atlantic Ridge,2012 05 06,12.704,-44.528
M 4.9 Revilla Gigedo Islands Region,2012 05 07,19.666,-109.303
M 4.9 Philippine Islands Region,2012 05 08,8.091,127.135
M 4.9 Minahasa,2012 05 10,0.197,122.326
M 4.9 Kuril Islands,2012 05 11,45.686,151.599
M 4.9 Tonga Region,2012 05 12,-23.473,-175.749
M 4.9 Off W Coast Of Northern Sumatra,2012 05 13,3.768,92.712
M 4.9 Macquarie Island Region,2012 05 13,-58.521,157.891
M 4.9 Southern Iran,2012 05 13,27.086,53.923
M 4.9 Seram,2012 05 13,-3.777,128.792
M 4.9 Kyushu,2012 05 14,31.77,131.52
M 4.9 Near Coast Of Northern Peru,2012 05 15,-8.668,-79.759
M 4.9 Off W Coast Of Northern Sumatra,2012 05 15,4.52,93.755
M 4.9 Near N Coast Of New Guinea,2012 05 15,-3.809,142.847
M 4.9 Off W Coast Of Northern Sumatra,2012 05 17,3.336,92.858
M 4.9 Panama,2012 05 18,7.682,-81.003
M 4.9 Eastern Honshu,2012 05 18,36.129,139.695
M 4.9 Azerbaijan,2012 05 18,41.576,46.755
M 4.9 Molucca Sea,2012 05 19,-0.097,125.538
M 4.9 Off East Coast Of Honshu,2012 05 19,39.59,143.371
M 4.9 Northern Italy,2012 05 20,44.86,11.1
M 4.9 Vanuatu,2012 05 20,-18.992,169.42
M 4.9 Carlsberg Ridge,2012 05 21,0.543,67.183
M 4.9 Off East Coast Of Honshu,2012 05 22,39.663,143.22
M 4.9 South Of Fiji Islands,2012 05 22,-23.549,-179.227
M 4.9 Southern Peru,2012 05 23,-16.98,-71.07
M 4.9 Andaman Islands,2012 05 24,14.42,93.318
M 4.9 Norwegian Sea,2012 05 25,72.895,5.538
M 4.9 Mariana Islands Region,2012 05 26,16.979,147.215
M 4.9 Southwestern Ryukyu Isl.,2012 05 27,24.626,123.085
M 4.9 Off Coast Of Chiapas,2012 05 27,14.331,-93.303
M 4.9 Santiago Del Estero,2012 05 28,-28.094,-63.079
M 4.9 Minahasa,2012 05 28,0.045,123.421
M 4.9 South Of Fiji Islands,2012 05 28,-25.28,179.968
M 4.9 South Sandwich Islands Region,2012 05 29,-58.881,-25.563
M 4.9 Andreanof Islands,2012 05 29,51.175,-179.454
M 4.9 Nicobar Islands,2012 05 30,8.217,91.782
M 4.9 Molucca Sea,2012 06 01,2.532,126.127
M 4.9 South Sandwich Islands Region,2012 06 01,-59.969,-26.404
M 4.9 Off Coast Of Pakistan,2012 06 01,23.692,62.021
M 4.9 Fiji Region,2012 06 01,-20.285,-177.686
M 4.9 New Guinea,2012 06 02,-5.608,141.34
M 4.9 Taiwan Region,2012 06 04,24.233,122.242
M 4.9 Rota Region,2012 06 05,14.243,145.34
M 4.9 Azores Islands,2012 06 05,38.279,-30.627
M 4.9 Vanuatu,2012 06 05,-18.78,168.97
M 4.9 Solomon Islands,2012 06 06,-10.725,161.261
M 4.9 Molucca Sea,2012 06 06,1.489,126.348
M 4.9 Western Turkey,2012 06 07,40.848,27.921
M 4.9 Near East Coast Of Honshu,2012 06 08,37.558,141.852
M 4.9 Kepulauan Talaud,2012 06 08,3.71,127.328
M 4.9 Off East Coast Of Honshu,2012 06 09,33.126,141.234
M 4.9 New Britain Region,2012 06 11,-5.887,148.118
M 4.9 Tarapaca,2012 06 11,-17.824,-69.78
M 4.9 Tonga,2012 06 12,-20.536,-173.906
M 4.9 Sulawesi,2012 06 12,-0.207,123.11
M 4.9 South Of Kermadec Islands,2012 06 16,-33.295,-178.29
M 4.9 Ecuador,2012 06 18,-1.029,-78.671
M 4.9 Southwest Indian Ridge,2012 06 19,-40.588,44.721
M 4.9 Guam Region,2012 06 21,12.56,143.819
M 4.9 Guam Region,2012 06 21,12.558,143.869
M 4.9 South Of Kermadec Islands,2012 06 22,-32.803,-178.512
M 4.9 Vanuatu,2012 06 22,-17.843,167.715
M 4.9 South Of Kermadec Islands,2012 06 22,-32.787,-178.464
M 4.9 South Of Kermadec Islands,2012 06 22,-33.058,-178.305
M 4.9 South Of Kermadec Islands,2012 06 23,-33.012,-178.193
M 4.9 South Of Kermadec Islands,2012 06 24,-33.222,-177.838
M 4.9 Java,2012 06 24,-7.107,106.082
M 4.9 Eastern Turkey,2012 06 24,38.709,43.645
M 4.9 Kuril Islands,2012 06 25,50.937,156.979
M 4.9 Tonga,2012 06 27,-15.197,-173.41
M 4.9 Loyalty Islands,2012 06 28,-21.913,168.804
M 4.9 Kepulauan Babar,2012 06 28,-7.171,129.39
M 4.9 Nias Region,2012 06 29,1.132,97.263
M 4.9 South Of Fiji Islands,2012 06 29,-25.732,-177.547
M 4.9 Santa Cruz Islands,2012 06 29,-11.971,166.228
M 4.9 South Of Kermadec Islands,2012 06 30,-33.423,-178.281
M 4.9 South Sandwich Islands Region,2012 07 02,-59.302,-25.648
M 4.9 Western Xizang,2012 07 03,29.914,88.011
M 4.9 New Britain Region,2012 07 04,-4.211,152.77
M 4.9 Eastern New Guinea Reg.,2012 07 04,-5.786,147.435
M 4.9 Philippine Islands Region,2012 07 04,11.317,126.136
M 4.9 Fiji Region,2012 07 06,-14.589,-177.911
M 4.9 Southeast Of Loyalty Islands,2012 07 06,-22.614,173.057
M 4.9 Mid-indian Ridge,2012 07 06,-29.026,74.887
M 4.9 Mindanao,2012 07 07,9.778,125.823
M 4.9 Kuril Islands,2012 07 08,45.413,151.099
M 4.9 Kuril Islands,2012 07 08,45.393,151.384
M 4.9 Sea Of Okhotsk,2012 07 09,49.206,147.255
M 4.9 Kuril Islands,2012 07 09,45.322,151.201
M 4.9 South Of Fiji Islands,2012 07 10,-23.549,-179.783
M 4.9 Near Coast Of Central Peru,2012 07 11,-15.273,-75.27
M 4.9 Western Indian-antarctic Ridge,2012 07 12,-49.398,121.446
M 4.9 Central Mid-atlantic Ridge,2012 07 12,-0.425,-19.775
M 4.9 Kermadec Islands Region,2012 07 12,-29.584,-176.026
M 4.9 Mid-indian Ridge,2012 07 12,-29.117,74.935
M 4.9 Minahasa,2012 07 13,0.404,123.796
M 4.9 Java,2012 07 13,-7.977,109.099
M 4.9 Kuril Islands,2012 07 14,45.453,151.37
M 4.9 Mid-indian Ridge,2012 07 14,-12.223,65.593
M 4.9 Kermadec Islands Region,2012 07 17,-31.466,-179.072
M 4.9 Kermadec Islands Region,2012 07 17,-31.057,-178.755
M 4.9 Crete,2012 07 18,34.129,25.199
M 4.9 New Britain Region,2012 07 19,-5.78,148.702
M 4.9 Volcano Islands,2012 07 20,24.647,141.516
M 4.9 Jiangsu,2012 07 20,32.978,119.593
M 4.9 Flores Region,2012 07 20,-8.098,123.594
M 4.9 Southern Sumatra,2012 07 20,-4.038,102.704
M 4.9 Near East Coast Of Honshu,2012 07 21,37.792,141.825
M 4.9 Simeulue,2012 07 22,2.618,95.846
M 4.9 Western Xizang,2012 07 22,29.951,88.041
M 4.9 Tonga,2012 07 22,-21.846,-174.993
M 4.9 Kermadec Islands,2012 07 22,-30.549,-177.427
M 4.9 Tonga,2012 07 23,-21.774,-175.085
M 4.9 North Indian Ocean,2012 07 25,1.979,89.702
M 4.9 Kermadec Islands Region,2012 07 26,-31.497,-179.135
M 4.9 North Island Of New Zealand,2012 07 26,-40.498,176.144
M 4.9 New Britain Region,2012 07 26,-4.231,152.233
M 4.9 Tonga Region,2012 07 27,-17.777,-172.934
M 4.9 Gulf Of Aden,2012 07 28,12.812,48.349
M 4.9 Southwest Of Africa,2012 07 30,-52.688,18.438
M 4.9 Southwestern Siberia,2012 07 30,50.633,87.341
M 4.9 East Of Kuril Islands,2012 07 31,46.357,154.466
M 4.9 South Sandwich Islands Region,2012 08 03,-55.14,-28.415
M 4.9 East Of North Island,2012 08 04,-35.968,-179.408
M 4.9 Tonga,2012 08 05,-15.979,-173.973
M 4.9 Eastern Xizang,2012 08 07,30.335,94.855
M 4.9 East Of North Island,2012 08 07,-37.877,-179.987
M 4.9 Kepulauan Talaud,2012 08 07,3.612,126.627
M 4.9 Fiji,2012 08 08,-16.014,177.928
M 4.9 Off Coast Of Oregon,2012 08 08,44.452,-128.624
M 4.9 Eastern Xizang,2012 08 09,30.317,94.846
M 4.9 Off W. Coast Of S. Island,2012 08 09,-46.395,165.697
M 4.9 Central Mid-atlantic Ridge,2012 08 09,-1.064,-24.11
M 4.9 Molucca Sea,2012 08 10,1.374,126.943
M 4.9 Near Coast Of Nicaragua,2012 08 10,11.311,-87.735
M 4.9 Solomon Islands,2012 08 10,-10.191,161.772
M 4.9 Ryukyu Islands,2012 08 12,28.507,128.414
M 4.9 Northern Peru,2012 08 13,-5.697,-76.895
M 4.9 Taiwan Region,2012 08 14,23.93,122.54
M 4.9 Southeast Indian Ridge,2012 08 14,-47.499,100.115
M 4.9 Guam Region,2012 08 15,13.038,145.55
M 4.9 Central Mid-atlantic Ridge,2012 08 16,7.448,-36.55
M 4.9 Northwestern Iran,2012 08 16,38.403,46.707
M 4.9 Kyushu,2012 08 16,32.024,130.009
M 4.9 Near East Coast Of Honshu,2012 08 20,35.82,140.218
M 4.9 Southern East Pacific Rise,2012 08 21,-24.029,-115.365
M 4.9 Seram,2012 08 22,-3.831,127.383
M 4.9 Near East Coast Of Honshu,2012 08 23,37.686,141.774
M 4.9 Flores Sea,2012 08 23,-7.251,119.462
M 4.9 Southwest Of Sumatra,2012 08 26,-6.201,103.447
M 4.9 Southern California,2012 08 26,33.021,-115.554
M 4.9 Southern California,2012 08 27,33.021,-115.519
M 4.9 Kermadec Islands Region,2012 08 27,-27.199,-176.713
M 4.9 Celebes Sea,2012 08 29,3.447,122.687
M 4.9 Western Indian-antarctic Ridge,2012 08 30,-50.346,114.19
M 4.9 Western Indian-antarctic Ridge,2012 08 30,-50.415,114.405
M 4.9 Philippine Islands Region,2012 08 31,10.576,126.799
M 4.9 Philippine Islands Region,2012 08 31,10.581,126.785
M 4.9 Philippine Islands Region,2012 08 31,10.498,126.782
M 4.9 Philippine Islands Region,2012 08 31,10.414,126.926
M 4.9 Philippine Islands Region,2012 08 31,10.432,126.85
M 4.9 Philippine Islands Region,2012 08 31,10.477,126.802
M 4.9 Philippine Islands Region,2012 08 31,10.466,126.672
M 4.9 Philippine Islands Region,2012 08 31,10.379,126.864
M 4.9 Philippine Islands Region,2012 08 31,10.37,126.908
M 4.9 Philippine Islands Region,2012 08 31,10.639,126.785
M 4.9 Philippine Islands Region,2012 08 31,10.565,126.692
M 4.9 Southeast Of Loyalty Islands,2012 09 01,-22.005,170.168
M 4.9 Philippine Islands Region,2012 09 01,10.558,126.795
M 4.9 Philippine Islands Region,2012 09 01,10.553,126.85
M 4.9 East Of The Volcano Islands,2012 09 02,23.009,146.003
M 4.9 Philippine Islands Region,2012 09 02,10.927,126.703
M 4.9 Philippine Islands Region,2012 09 02,10.547,126.907
M 4.9 Pacific-antarctic Ridge,2012 09 03,-56.722,-141.861
M 4.9 Philippine Islands Region,2012 09 03,10.368,126.417
M 4.9 South Of Java,2012 09 03,-10.74,113.918
M 4.9 Near N Coast Of Papua,2012 09 03,-1.97,138.866
M 4.9 Philippine Islands Region,2012 09 04,10.364,126.817
M 4.9 Leyte,2012 09 04,10.876,125.269
M 4.9 Philippine Islands Region,2012 09 04,11.119,126.445
M 4.9 South Of Java,2012 09 04,-10.787,113.988
M 4.9 Virgin Islands Region,2012 09 05,19.704,-64.257
M 4.9 South Of Java,2012 09 05,-10.803,113.849
M 4.9 Fiji,2012 09 06,-15.706,179.095
M 4.9 Offshore El Salvador,2012 09 06,12.371,-88.516
M 4.9 South Of Fiji Islands,2012 09 06,-22.23,-176.277
M 4.9 Philippine Islands Region,2012 09 07,10.68,126.647
M 4.9 Mindanao,2012 09 07,7.13,126.935
M 4.9 Philippine Islands Region,2012 09 07,10.578,126.886
M 4.9 Philippine Islands Region,2012 09 07,10.804,126.803
M 4.9 Eastern New Guinea Reg.,2012 09 08,-6.691,146.097
M 4.9 South Sandwich Islands Region,2012 09 08,-55.665,-26.828
M 4.9 Andaman Islands,2012 09 10,13.643,92.848
M 4.9 Off W Coast Of Northern Sumatra,2012 09 11,3.471,92.768
M 4.9 South Of Java,2012 09 11,-10.849,113.924
M 4.9 South Of Panama,2012 09 11,6.013,-82.49
M 4.9 Philippine Islands Region,2012 09 12,10.376,126.736
M 4.9 Fiji Region,2012 09 13,-18.678,175.885
M 4.9 Solomon Islands,2012 09 13,-11.184,162.701
M 4.9 Off W Coast Of Northern Sumatra,2012 09 16,3.583,90.125
M 4.9 Papua,2012 09 16,-2.742,138.732
M 4.9 South Of Java,2012 09 16,-10.721,113.865
M 4.9 San Juan,2012 09 18,-31.893,-69.262
M 4.9 Loyalty Islands,2012 09 18,-20.978,167.411
M 4.9 Central Turkey,2012 09 19,37.309,37.097
M 4.9 Central Peru,2012 09 20,-13.906,-72.583
M 4.9 Philippine Islands Region,2012 09 20,10.657,126.948
M 4.9 Greece,2012 09 22,40.16,20.83
M 4.9 New Britain Region,2012 09 22,-6.311,151.116
M 4.9 Southern Mid-atlantic Ridge,2012 09 22,-32.45,-14.139
M 4.9 Samar,2012 09 23,12.837,125.027
M 4.9 Philippine Islands Region,2012 09 24,10.137,126.723
M 4.9 Near East Coast Of Honshu,2012 09 25,36.628,141.196
M 4.9 Mindanao,2012 09 25,9.742,126.649
M 4.9 Unimak Island Region,2012 09 25,54.111,-164.105
M 4.9 Gulf Of California,2012 09 26,24.627,-110.25
M 4.9 South Of Kermadec Islands,2012 09 26,-32.449,-178.118
M 4.9 Off East Coast Of Honshu,2012 09 28,36.782,143.733
M 4.9 North Indian Ocean,2012 09 30,2.61,89.701
M 4.9 Near East Coast Of Honshu,2012 10 01,36.892,141.257
M 4.9 Near East Coast Of Honshu,2012 10 01,37.164,141.409
M 4.9 Eastern New Guinea Reg.,2012 10 02,-6.043,146.283
M 4.9 Near East Coast Of Honshu,2012 10 03,38.052,141.831
M 4.9 Near Coast Of Central Peru,2012 10 03,-14.294,-76.052
M 4.9 Flores Region,2012 10 04,-8.224,123.452
M 4.9 Mindanao,2012 10 04,9.828,126.343
M 4.9 Mindanao,2012 10 04,5.589,125.911
M 4.9 Minahasa,2012 10 05,0.055,123.639
M 4.9 Eastern Honshu,2012 10 05,39.976,140.432
M 4.9 Northern Mid-atlantic Ridge,2012 10 06,23.794,-45.671
M 4.9 Tonga,2012 10 06,-16.783,-173.114
M 4.9 Banda Sea,2012 10 08,-4.447,129.231
M 4.9 Western Xizang-india Border Reg.,2012 10 08,31.832,78.444
M 4.9 Near N Coast Of Papua,2012 10 09,-2.654,139.314
M 4.9 Banda Sea,2012 10 09,-4.5,129.272
M 4.9 Bonin Islands,2012 10 09,28.752,143.739
M 4.9 Papua,2012 10 10,-3.524,139.154
M 4.9 Kermadec Islands,2012 10 10,-29.867,-178.555
M 4.9 Kepulauan Sangihe,2012 10 11,4.561,125.674
M 4.9 Tonga,2012 10 11,-20.038,-174.83
M 4.9 Gulf Of Paria,2012 10 12,10.508,-62.811
M 4.9 Southeast Of Loyalty Islands,2012 10 13,-22.237,170.481
M 4.9 Tonga Region,2012 10 13,-19.257,-172.792
M 4.9 Kep. Mentawai Region,2012 10 14,-2.776,100.111
M 4.9 Near N Coast Of New Guinea,2012 10 14,-2.517,142.341
M 4.9 North Island Of New Zealand,2012 10 15,-38.383,175.921
M 4.9 Fiji Region,2012 10 15,-20.412,-178.165
M 4.9 Mid-indian Ridge,2012 10 16,-36.866,78.537
M 4.9 Izu Islands,2012 10 16,32.91,141.378
M 4.9 Southern Italy,2012 10 16,39.755,15.549
M 4.9 Kermadec Islands Region,2012 10 16,-29.952,-176.183
M 4.9 New Britain Region,2012 10 17,-4.853,151.627
M 4.9 Molucca Sea,2012 10 18,-0.139,125.556
M 4.9 Balleny Islands Region,2012 10 18,-62.782,155.877
M 4.9 North Island Of New Zealand,2012 10 19,-38.858,176.112
M 4.9 Izu Islands,2012 10 19,32.683,141.757
M 4.9 Sakhalin,2012 10 21,53.457,142.658
M 4.9 Philippine Islands Region,2012 10 26,10.667,126.814
M 4.9 Papua,2012 10 27,-4.081,140.27
M 4.9 Offshore Chiapas,2012 10 27,14.413,-92.719
M 4.9 Queen Charlotte Islands Region,2012 10 28,52.576,-131.962
M 4.9 Queen Charlotte Islands Region,2012 10 28,52.773,-132.555
M 4.9 Queen Charlotte Islands Region,2012 10 28,52.9,-132.283
M 4.9 Kamchatka Peninsula,2012 10 28,52.926,156.804
M 4.9 Queen Charlotte Islands Region,2012 10 28,52.727,-132.464
M 4.9 North Of Svalbard,2012 10 29,80.7,-3.405
M 4.9 Pagan Reg.,2012 10 29,18.388,146.26
M 4.9 New Ireland Region,2012 10 29,-4.762,153.216
M 4.9 Fiji Region,2012 10 30,-17.916,-178.589
M 4.9 Off E. Coast Of N. Island,2012 10 30,-37.943,177.755
M 4.9 Kepulauan Sangihe,2012 11 02,4.713,125.67
M 4.9 Saipan Reg.,2012 11 02,15.669,146.822
M 4.9 Southern Peru,2012 11 03,-15.507,-71.576
M 4.9 Vanuatu,2012 11 04,-14.817,167.331
M 4.9 Central Peru,2012 11 04,-12.03,-75.69
M 4.9 Queen Charlotte Islands Region,2012 11 04,52.214,-132.557
M 4.9 Potosi,2012 11 04,-20.352,-67.799
M 4.9 Offshore Guatemala,2012 11 07,13.813,-91.751
M 4.9 Offshore Guatemala,2012 11 07,13.974,-91.861
M 4.9 Offshore Guatemala,2012 11 08,14.051,-92.404
M 4.9 Near S Coast Of Papua,2012 11 10,-4.955,134.022
M 4.9 Tonga,2012 11 10,-17.381,-174.333
M 4.9 Sichuan-chongqing Bdr Reg,2012 11 11,29.315,105.267
M 4.9 Myanmar,2012 11 11,22.81,95.926
M 4.9 Myanmar,2012 11 11,22.679,95.839
M 4.9 Santa Cruz Islands,2012 11 11,-11.617,166.228
M 4.9 South Of Mariana Islands,2012 11 11,11.955,143.192
M 4.9 Offshore Guatemala,2012 11 11,13.76,-92.07
M 4.9 Santa Cruz Islands,2012 11 12,-10.842,165.009
M 4.9 South Of Fiji Islands,2012 11 12,-24.04,-179.969
M 4.9 Off East Coast Of Honshu,2012 11 12,36.1,142.442
M 4.9 Tarapaca,2012 11 13,-20.437,-68.891
M 4.9 Northern Mid-atlantic Ridge,2012 11 13,29.761,-42.609
M 4.9 Maug Islands Reg,2012 11 15,19.135,145.714
M 4.9 Offshore Chiapas,2012 11 15,13.843,-92.727
M 4.9 Offshore Guatemala,2012 11 15,14.001,-91.87
M 4.9 South Of Fiji Islands,2012 11 15,-25.868,178.258
M 4.9 Antofagasta,2012 11 16,-21.507,-69.503
M 4.9 Northwestern Iran,2012 11 16,38.56,46.59
M 4.9 Tajikistan,2012 11 16,37.512,72.052
M 4.9 South Sandwich Islands Region,2012 11 16,-55.782,-26.581
M 4.9 Hokkaido,2012 11 16,41.136,143.04
M 4.9 Kuril Islands,2012 11 17,45.325,151.482
M 4.9 Southeast Of Easter Island,2012 11 17,-37.022,-95.298
M 4.9 New Britain Region,2012 11 17,-5.813,151.838
M 4.9 Banda Sea,2012 11 17,-6.477,130.161
M 4.9 Tonga,2012 11 17,-18.743,-174.818
M 4.9 South Of Java,2012 11 19,-9.666,108.263
M 4.9 Myanmar,2012 11 19,22.992,95.959
M 4.9 Molucca Sea,2012 11 20,0.81,126.056
M 4.9 New Britain Region,2012 11 21,-5.795,151.677
M 4.9 Taiwan Region,2012 11 21,24.039,122.344
M 4.9 Eastern Honshu,2012 11 23,36.002,139.832
M 4.9 Offshore Guatemala,2012 11 24,13.976,-92.209
M 4.9 Off East Coast Of Kamchatka,2012 11 24,51.622,159.076
M 4.9 Moro Gulf,2012 11 24,6.477,123.483
M 4.9 South Sandwich Islands Region,2012 11 25,-56.143,-27.253
M 4.9 Luzon,2012 11 28,18.947,121.22
M 4.9 Kuril Islands,2012 11 30,43.814,147.278
M 4.9 Taiwan,2012 12 02,23.917,121.675
M 4.9 South Sandwich Islands Region,2012 12 03,-58.864,-25.565
M 4.9 Atacama,2012 12 03,-28.734,-70.181
M 4.9 Southern Greece,2012 12 04,36.916,23.091
M 4.9 Northeast Of Taiwan,2012 12 04,26.098,125.817
M 4.9 South Of Kermadec Islands,2012 12 04,-33.836,-178.712
M 4.9 Samoa Islands Region,2012 12 05,-14.768,-173.733
M 4.9 Samoa Islands Region,2012 12 05,-14.966,-173.26
M 4.9 Bouvet Island Region,2012 12 06,-54.086,-1.925
M 4.9 South Sandwich Islands Region,2012 12 06,-56.104,-27.319
M 4.9 Bouvet Island Region,2012 12 07,-54.108,-1.87
M 4.9 Off East Coast Of Honshu,2012 12 07,37.739,143.755
M 4.9 Near East Coast Of Honshu,2012 12 07,40.895,142.77
M 4.9 Off East Coast Of Honshu,2012 12 07,37.797,143.629
M 4.9 Off East Coast Of Honshu,2012 12 07,37.533,143.582
M 4.9 Halmahera,2012 12 08,2.577,128.353
M 4.9 Off East Coast Of Honshu,2012 12 08,37.653,143.551
